11111 0,11,12,16,11,17,17,19,11,16,16,18,15,18,18,19,12,16,15,17,16,18,18,19,15,17,18,18,17,18,19,19 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,17,18,25,18,26,27,29,15,22,26,27,24,27,30,30,21,25,29,31,26,29,31,32,25,27,31,32,29,30,33,33 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00001 0,22,20,28,18,29,29,33,19,31,31,35,29,36,36,38,25,33,33,36,33,36,35,37,33,37,37,39,38,40,39,40 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,6,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,7,8,11,7,11,11,13,4,8,9,12,8,11,11,13,8,9,10,11,11,12,12,13,9,10,11,12,11,12,12,13 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,2,4,5,1,3,5,6,2,4,5,6,2,4,5,6,1,2,4,5,2,3,5,6,3,4,5,6,3,4,5,6 0,16,21,22,11,27,27,28,16,27,27,28,17,28,28,29,16,17,22,23,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,15,22,26,14,22,24,28,16,22,25,27,21,24,26,28,8,20,25,28,17,24,26,29,18,24,27,29,22,25,27,29 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,4,6,7,6,7,8,8,6,8,9,9,8,9,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
11111 0,27,23,36,22,34,34,41,16,33,31,38,32,39,38,43,24,37,39,44,34,39,41,44,29,39,40,44,37,40,42,44 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,23,21,35,26,35,37,41,23,32,33,39,36,40,39,42,24,35,33,40,36,40,41,43,34,40,38,42,40,43,41,43 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
11111 0,26,18,32,27,37,32,39,21,34,33,38,34,38,38,40,17,32,28,36,33,40,36,41,32,38,38,40,38,40,40,41 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,6,7,9,6,9,9,11,5,8,10,10,9,10,11,11,5,7,8,9,8,9,10,11,8,9,10,10,10,10,11,11 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,26,21,35,25,35,33,39,27,37,33,39,38,41,40,41,20,31,32,38,30,37,36,40,36,40,38,41,40,42,41,42 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,2,4,5,1,3,4,5,4,4,5,5,5,5,5,5,2,3,4,5,2,3,4,5,5,5,5,5,5,5,5,5 0,15,16,17,14,17,17,18,15,16,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
11111 0,17,16,23,13,21,22,24,15,25,24,29,24,28,27,29,15,25,21,26,24,26,27,27,24,30,27,30,29,30,30,30 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,22,19,34,21,29,31,37,22,33,30,38,34,37,38,40,22,33,34,40,34,37,40,41,33,39,38,42,40,42,42,43 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
11111 0,16,20,29,22,26,32,35,20,28,32,35,31,33,37,38,22,32,32,37,32,35,37,39,33,39,39,41,37,39,40,41 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,9,10,13,9,14,12,14,9,13,13,14,13,15,14,15,11,14,13,14,14,15,14,15,11,14,13,14,14,15,14,15 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
11111 0,17,18,26,19,24,25,28,17,22,25,27,24,27,27,29,16,24,24,27,26,29,27,29,22,26,25,27,26,29,27,29 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,18,19,27,22,30,30,35,19,30,30,34,33,36,37,38,15,28,28,34,28,35,33,38,26,34,35,37,36,39,39,40 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,16,19,25,13,21,24,28,14,23,23,26,23,26,27,28,12,24,23,28,18,25,26,29,21,28,25,28,26,29,28,29 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00101 0,10,10,15,13,15,16,17,8,15,14,17,17,19,18,19,15,17,18,19,19,19,19,19,17,19,19,20,20,20,20,20 0,12,12,13,9,13,13,14,12,13,13,14,13,14,14,15,9,13,13,14,10,14,14,15,13,14,14,15,14,15,15,16
00000 0,21,21,30,22,31,33,36,19,27,28,33,29,33,33,36,23,30,32,36,31,33,35,36,29,32,34,36,33,34,35,36 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,11,8,13,7,13,13,14,7,14,11,15,11,14,15,15,6,12,11,13,10,13,14,14,9,14,13,15,11,14,15,15 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
11111 0,19,22,30,20,29,28,34,16,25,27,32,28,32,32,35,18,27,30,34,30,33,34,36,24,30,32,35,33,35,35,36 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
11111 0,23,19,34,24,31,32,36,19,31,29,38,34,35,38,39,19,33,28,38,33,37,37,39,28,36,32,39,36,37,38,39 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,17,15,24,10,20,17,24,16,25,25,29,23,28,26,29,12,25,21,28,19,25,23,28,20,28,25,29,24,28,26,29 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,6,9,12,8,12,13,15,8,11,11,13,11,14,13,15,4,9,10,13,11,14,13,15,10,12,12,14,12,14,13,15 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00000 0,4,2,5,2,5,4,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6 0,8,7,9,7,9,9,10,8,9,9,10,9,10,10,11,8,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,13,15,21,16,19,21,22,13,19,21,23,22,23,24,24,15,21,20,23,24,24,24,24,18,22,21,23,24,24,24,24 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,4,3,4,4,5,5,5,1,4,4,4,4,5,5,5,2,4,4,4,4,5,5,5,2,4,4,4,4,5,5,5 0,16,15,17,16,17,17,18,15,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,7,9,10,6,11,12,13,10,13,14,15,11,14,15,16,9,13,12,13,11,15,14,15,13,16,15,16,13,16,15,16 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,2,1,3,4,5,4,5,1,3,2,4,4,5,4,5,2,3,2,3,4,5,4,5,3,4,3,4,4,5,4,5 0,6,6,8,8,9,9,10,5,8,8,10,9,10,10,11,7,8,8,9,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,11,16,22,17,21,21,25,14,19,20,24,21,24,22,25,13,18,20,23,21,23,23,25,22,23,24,25,24,25,24,25 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,8,13,15,8,13,14,16,9,11,15,16,14,15,16,17,15,15,17,17,17,17,18,18,15,15,17,17,17,17,18,18 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00000 0,3,1,3,2,3,2,3,5,5,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,21,16,30,18,29,26,33,25,34,32,37,32,37,35,38,23,30,30,35,32,35,36,37,33,36,36,38,36,38,38,39 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,5,7,9,6,9,9,10,8,11,10,12,10,12,11,12,7,10,10,12,10,12,11,12,9,11,10,12,11,12,11,12 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
11111 0,19,19,26,16,25,27,30,18,27,30,32,27,31,34,34,15,27,26,30,22,29,30,32,27,33,33,34,30,33,34,34 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,20,19,27,16,25,25,29,15,27,26,32,24,29,30,32,21,28,27,30,26,30,30,31,28,33,30,33,30,33,32,33 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,7,7,10,8,10,10,11,7,10,11,12,12,13,13,13,11,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
01110 0,8,13,16,18,21,21,21,12,17,17,20,20,21,21,21,11,14,17,18,21,21,21,21,17,19,19,20,21,21,21,21 0,12,10,13,10,13,11,14,10,13,11,14,11,14,12,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
11111 0,11,9,15,15,17,16,18,14,19,18,21,21,22,21,22,10,15,14,18,18,20,19,21,17,19,19,21,21,22,21,22 0,8,8,9,8,9,9,10,8,9,9,10,9,10,10,11,8,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,16,18,24,17,26,26,28,11,23,23,26,20,27,29,29,13,21,26,27,25,30,30,30,20,27,28,28,25,30,30,30 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
01110 0,9,15,20,13,17,20,22,16,19,23,25,21,22,24,25,10,14,20,21,18,20,23,23,20,21,24,25,23,23,25,25 0,14,12,15,12,15,13,16,12,15,13,16,13,16,14,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
11111 0,23,23,31,23,34,34,37,26,36,33,37,35,40,38,40,20,33,33,36,34,38,39,39,35,40,39,40,40,41,41,41 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,5,6,7,5,8,8,9,6,7,9,9,8,9,10,10,5,7,8,8,8,9,10,10,9,9,10,10,10,10,11,11 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,3,4,4,2,4,5,5,4,5,5,5,5,5,5,5,1,4,5,5,2,4,5,5,4,5,5,5,5,5,5,5 0,7,7,8,8,9,9,10,8,9,9,10,9,10,10,11,6,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,18,21,29,22,34,30,36,20,27,30,34,30,35,34,37,13,26,25,32,26,36,32,37,26,30,31,34,33,36,35,37 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,18,25,28,23,31,36,36,23,30,31,34,32,34,37,37,20,30,34,35,30,34,38,38,31,35,36,37,35,36,38,38 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,8,11,15,8,12,17,18,15,18,20,22,16,18,21,22,11,14,17,18,14,17,19,20,19,20,21,22,19,20,21,22 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,15,17,21,13,21,21,24,17,22,25,26,22,25,26,27,13,21,22,24,18,24,24,26,20,24,25,26,23,26,26,27 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,10,11,13,10,13,14,15,11,16,15,17,15,17,17,18,15,17,17,18,18,19,18,19,17,19,18,19,19,20,19,20 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
11111 0,11,14,18,9,16,15,19,12,17,16,19,15,20,17,20,13,17,19,21,17,20,20,22,18,20,19,21,20,22,20,22 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,2,3,4,3,4,4,5,5,6,5,6,5,6,5,6,3,5,5,6,4,5,5,6,5,6,5,6,5,6,5,6 0,43,52,53,52,53,53,54,52,53,53,54,53,54,54,55,43,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,7,11,12,9,12,13,14,10,13,16,16,14,15,17,17,10,13,16,16,15,16,17,17,12,15,17,17,16,17,18,18 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,7,6,9,3,7,7,9,3,7,8,9,4,7,8,9,6,8,8,9,6,8,8,9,6,8,8,9,6,8,8,9 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,18,14,21,12,23,18,25,13,24,20,25,20,27,23,28,12,22,20,23,20,25,23,26,19,25,23,25,25,28,26,28 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
11111 0,22,20,31,20,29,28,35,17,29,27,35,26,32,32,37,20,30,28,34,28,33,33,37,27,34,33,37,32,35,36,38 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,2,3,3,4,5,6,6,4,5,6,6,4,5,6,6,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,26,29,39,26,36,36,42,26,33,37,40,36,40,41,43,29,37,37,42,39,42,40,43,37,38,41,42,41,42,42,43 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,11,12,17,9,18,16,20,13,19,19,22,17,22,20,23,9,18,18,21,13,21,19,22,15,21,20,23,18,23,20,23 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,7,8,11,8,11,10,12,7,10,12,13,11,12,13,13,5,10,10,12,10,12,12,13,8,11,12,13,11,12,13,13 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,19,18,28,21,28,28,31,14,26,23,29,23,29,29,31,17,25,27,31,26,30,30,32,26,30,30,31,28,31,31,32 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00001 0,23,20,34,20,32,30,39,24,32,30,38,31,35,37,41,25,36,34,39,37,42,40,43,38,40,39,41,42,43,43,44 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,8,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,3,5,8,5,6,7,8,4,5,7,8,7,7,8,8,6,8,6,8,8,8,8,8,7,8,7,8,8,8,8,8 0,31,31,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,5,8,9,8,11,11,12,7,10,11,12,11,12,11,12,10,12,11,12,12,13,12,13,11,13,12,13,12,13,12,13 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,3,5,5,3,4,5,5,3,4,5,5,3,4,5,5,2,4,5,5,3,4,5,5,3,4,5,5,3,4,5,5 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,18,20,25,12,25,26,29,16,25,26,29,19,26,28,30,14,24,25,28,21,27,28,30,24,28,29,31,25,28,29,31 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,25,16,31,17,31,26,34,25,38,31,40,32,40,35,41,13,32,22,36,26,36,31,38,29,39,33,41,35,41,37,42 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,7,6,10,3,9,7,11,6,10,8,11,7,11,9,12,6,10,8,11,8,11,9,12,10,12,10,12,11,13,11,13 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,20,19,31,22,30,32,37,19,31,27,36,27,33,32,37,17,28,28,35,30,34,35,38,28,35,32,37,33,36,35,38 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00000 0,14,13,18,7,16,15,19,10,19,16,19,14,19,17,19,8,16,14,18,13,18,16,19,14,19,16,19,17,19,17,19 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,6,7,8,4,6,8,8,6,9,9,9,8,9,9,9,3,9,8,9,7,9,9,9,6,9,9,9,8,9,9,9 0,41,50,51,41,42,51,52,50,51,51,52,51,52,52,53,32,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,16,19,25,18,24,29,30,19,27,29,31,29,32,34,34,17,24,25,28,28,30,33,33,27,31,31,32,33,35,35,35 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,11,14,17,14,19,19,21,9,14,19,20,18,19,20,21,15,18,20,21,19,21,21,22,18,19,22,22,21,21,22,22 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
01110 0,11,16,21,15,20,21,22,15,18,21,23,23,23,23,23,9,17,18,22,16,20,21,22,21,22,22,23,23,23,23,23 0,12,10,13,10,13,11,14,10,13,11,14,11,14,12,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
11110 0,19,18,27,20,28,26,28,21,30,29,33,30,33,33,33,9,22,23,29,25,30,29,30,25,31,31,34,33,34,34,34 0,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,8,13,19,19,25,25,30,18,22,25,28,25,29,29,32,15,19,22,25,25,29,29,32,24,27,28,30,29,32,32,34 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,17,19,24,14,25,22,27,16,24,23,26,22,28,25,28,14,22,25,27,24,29,27,29,21,26,27,28,26,29,28,29 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00000 0,18,22,29,22,30,31,35,17,27,31,34,27,33,35,37,16,26,28,33,29,33,33,36,26,31,32,35,32,35,35,37 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,7,7,11,6,10,9,11,8,10,12,12,10,11,12,12,7,10,10,12,10,11,12,12,10,11,12,12,10,11,12,12 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
01011 0,11,16,20,10,17,20,21,15,20,21,25,22,24,25,26,14,19,19,22,22,23,23,23,21,25,23,26,26,27,27,27 0,14,12,15,14,15,15,16,12,15,13,16,15,16,16,17,12,15,13,16,15,16,16,17,13,16,14,17,16,17,17,18
00000 0,6,6,9,3,8,6,9,5,9,8,10,6,9,8,10,5,8,8,10,7,9,8,10,7,9,9,10,8,9,9,10 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,18,19,27,19,24,28,30,15,22,26,28,24,26,29,30,17,25,24,29,25,28,29,30,24,26,28,29,27,28,29,30 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,25,22,31,17,32,30,35,17,29,30,32,25,33,35,35,18,35,32,37,26,35,35,37,26,35,36,37,29,35,37,37 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,23,20,32,19,30,27,34,20,29,26,33,28,34,30,35,28,34,32,36,33,36,35,37,35,36,36,37,37,38,37,38 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,5,7,9,5,6,10,10,5,7,8,9,8,8,10,10,5,7,9,10,7,8,11,11,8,8,10,10,9,9,11,11 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,17,12,23,18,24,23,26,16,25,22,26,22,27,26,28,12,21,18,25,22,25,24,26,22,26,25,27,25,27,27,28 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,16,17,24,22,26,27,29,19,25,27,28,30,31,32,32,16,21,23,27,29,30,31,32,28,30,30,31,35,35,35,35 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,20,15,29,22,29,30,34,18,27,27,34,28,32,33,36,21,30,26,33,27,32,32,35,28,32,31,34,31,34,34,36 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,19,21,30,20,30,31,37,19,30,31,37,27,35,35,39,24,33,35,39,31,37,39,42,31,38,38,41,35,40,40,42 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,28,24,38,29,41,38,43,20,36,32,42,34,42,40,44,21,37,33,41,36,43,42,44,33,40,38,43,39,43,42,44 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,6,7,11,7,11,11,14,3,8,9,12,10,13,13,15,5,9,11,13,9,11,13,14,7,11,12,14,11,13,14,15 0,52,52,53,43,53,53,54,43,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,15,14,22,14,21,23,26,14,23,24,27,19,24,26,27,12,23,20,25,19,26,24,27,21,27,27,28,22,27,27,28 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00000 0,3,5,5,3,6,7,7,5,7,7,7,5,7,7,7,3,5,6,6,5,7,7,7,6,7,7,7,6,7,7,7 0,43,52,53,43,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,8,4,10,7,11,9,12,7,10,9,11,11,12,13,13,13,14,13,14,14,14,14,14,13,14,13,14,14,14,14,14 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,8,7,10,3,9,8,10,9,11,11,11,9,11,11,11,7,9,10,10,8,10,10,10,10,11,11,11,10,11,11,11 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,11,11,14,5,12,13,14,13,13,14,14,13,13,14,14,6,12,12,14,8,13,13,14,13,13,14,14,13,13,14,14 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
11111 0,24,25,35,13,28,26,35,20,33,31,37,26,34,32,37,21,32,37,39,29,35,37,39,28,35,37,39,33,36,37,39 0,8,8,9,8,9,9,10,8,9,9,10,9,10,10,11,8,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,25,18,32,21,33,30,36,23,37,32,40,32,39,38,41,23,35,31,38,34,39,36,39,34,42,36,42,40,42,40,42 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
11111 0,23,23,35,25,33,33,37,25,32,34,39,34,37,39,41,23,32,33,38,34,38,38,40,36,38,40,42,41,42,43,44 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,14,13,22,12,20,21,26,17,22,22,24,22,25,25,26,13,19,20,24,18,21,24,26,21,24,24,25,24,25,26,26 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,10,8,13,13,16,16,17,13,15,15,16,17,18,18,18,5,11,11,14,14,16,16,17,15,16,17,17,17,18,18,18 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,6,4,8,6,9,6,9,6,9,8,9,8,9,8,9,3,7,6,9,8,10,8,10,8,10,9,10,9,10,9,10 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,7,9,12,9,11,11,13,11,13,16,17,15,15,17,17,13,14,16,17,15,15,17,17,14,15,17,18,16,16,18,18 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,19,17,27,20,29,30,35,24,31,28,33,34,36,36,38,18,28,25,31,29,34,34,37,29,34,32,35,37,38,38,39 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
