case	43	mode=1	nEV=3	nEI=0	nA=1	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	44	mode=1	nEV=0	nEI=1	nA=1	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	45	mode=1	nEV=1	nEI=1	nA=1	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	46	mode=1	nEV=2	nEI=1	nA=1	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	47	mode=1	nEV=3	nEI=1	nA=1	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	48	mode=1	nEV=0	nEI=0	nA=2	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	49	mode=1	nEV=1	nEI=0	nA=2	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	50	mode=1	nEV=2	nEI=0	nA=2	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	51	mode=1	nEV=3	nEI=0	nA=2	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	52	mode=1	nEV=0	nEI=1	nA=2	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	53	mode=1	nEV=1	nEI=1	nA=2	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	54	mode=1	nEV=2	nEI=1	nA=2	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	55	mode=1	nEV=3	nEI=1	nA=2	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	56	mode=1	nEV=0	nEI=0	nA=3	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	57	mode=1	nEV=1	nEI=0	nA=3	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	58	mode=1	nEV=2	nEI=0	nA=3	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	59	mode=1	nEV=3	nEI=0	nA=3	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	60	mode=1	nEV=0	nEI=1	nA=3	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	61	mode=1	nEV=1	nEI=1	nA=3	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	62	mode=1	nEV=2	nEI=1	nA=3	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
